region_cd,region_nm,research_date,apt_type,size_gbn,rate,level_no
29000,광주,202107,1,1,5.3099107271259,0
36000,세종,202107,1,1,4.349491751451328,0
48000,경남,202107,1,3,3.891891891891891,0
46000,전남,202108,7,3,7.198325711849014,0
46000,전남,202108,7,2,9.70341217734391,0
44000,충남,202108,7,2,9.065781778127782,0
44000,충남,202108,7,1,10.621467333850166,0
A1000,전국,202108,7,1,7.9523986612123485,0
A2001,지방,202108,7,3,6.0652790484903925,0
11000,서울,202108,7,3,3.9386679444178245,0
11000,서울,202108,7,2,5.273827410302379,0
11A02,강남지역,202108,7,1,5.580016867778123,1
27000,대구,202108,7,1,9.473684210526315,0
30000,대전,202108,7,1,7.705015654128793,0
44000,충남,202108,7,3,6.578615071206983,0
A1000,전국,202108,1,2,4.105156393636587,0
11A11,도심권,202108,1,2,3.8658397033173846,1
11A12,동북권,202108,1,2,3.8559787009637234,1
28000,인천,202108,1,3,4.538080323514253,0
29000,광주,202108,1,1,5.326936855549672,0
41000,경기,202108,1,3,4.097560975609756,0
44000,충남,202108,1,2,4.588235294117648,0
48000,경남,202108,1,3,3.896131088654901,0
50000,제주,202108,1,2,4.723801515387612,0
A2001,지방,202108,35,1,7.971737273892721,0
11000,서울,202108,35,2,3.9154113933364183,0
11A13,서북권,202108,35,3,4.019229452975502,1
27000,대구,202108,35,3,5.300761490345469,0
28000,인천,202108,35,3,4.49939108036946,0
36000,세종,202108,35,3,4.824322807409274,0
36000,세종,202108,35,1,5.729412103982023,0
42000,강원,202108,35,3,5.6992481203007515,0
45000,전북,202108,35,3,4.924495296134184,0
46000,전남,202108,35,2,9.125736082684824,0
48000,경남,202108,35,2,8.15907007850057,0
36000,세종,202109,1,2,3.8918918918918917,0
44000,충남,202109,1,2,4.590163934426229,0
