basYm,rprSexNm,rprAggrNm,estbYr,bizAreaNm,bizBzcCd,bizBzcCdNm,empeCntNm,fnafBasYr,cptlAmt,saleAmt,bzopPftAmt,crtmNpfAmt,astTsumAmt,debtTsumAmt
202208,남성,30대,2016,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2018,58000000,506000000,7000000,16000000,63000000,5000000
202208,남성,60대,2006,강원도 원주시,47,소매업; 자동차 제외,0명,2020,77000000,447000000,46000000,29000000,535000000,458000000
202208,남성,40대,2020,강원도 원주시,45,자동차 및 부품 판매업,1명 이상 5명 미만,2021,99000000,284000000,13000000,20000000,101000000,2000000
202208,남성,50대,1998,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2020,52000000,415000000,18000000,20000000,53000000,1000000
202208,남성,30대,2020,강원도 원주시,86,보건업,0명,2021,30000000,768000000,99000000,86000000,559000000,524000000
202208,남성,50대,2019,강원도 원주시,46,도매 및 상품 중개업,0명,2021,19000000,565000000,14000000,13000000,131000000,112000000
202208,남성,50대,2013,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,21000000,835000000,44000000,46000000,30000000,9000000
202208,남성,40대,2009,강원도 원주시,42,전문직별 공사업,1명 이상 5명 미만,2021,181000000,549000000,82000000,78000000,274000000,67000000
202208,남성,50대,2018,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2020,149000000,1059000000,34000000,33000000,201000000,51000000
202208,남성,40대,2017,강원도 원주시,46,도매 및 상품 중개업,5명 이상 10명 미만,2021,181000000,1096000000,41000000,44000000,841000000,190000000
202208,남성,60대,2002,강원도 원주시,46,도매 및 상품 중개업,1명 이상 5명 미만,2021,57000000,887000000,60000000,60000000,289000000,232000000
